Frequency (Hz)	Level (dB)
2154.785156	-53.370369
2155.029297	-54.839882
2155.273438	-56.986660
2155.517578	-58.256252
2155.761719	-53.823776
2156.005859	-55.038933
2156.250000	-57.995335
2156.494141	-56.781967
2156.738281	-54.604763
2156.982422	-54.890404
2157.226563	-55.052380
2157.470703	-58.069122
2157.714844	-54.549168
2157.958984	-53.885929
2158.203125	-57.274063
2158.447266	-57.051205
2158.691406	-54.888439
2158.935547	-54.230495
2159.179688	-55.179939
2159.423828	-57.731621
2159.667969	-56.894081
2159.912109	-54.866207
2160.156250	-57.604939
2160.400391	-57.769100
2160.644531	-56.130920
2160.888672	-54.726398
2161.132813	-55.319111
2161.376953	-56.406338
2161.621094	-58.128124
2161.865234	-54.726158
2162.109375	-56.150791
2162.353516	-57.500626
2162.597656	-56.044193
2162.841797	-54.712967
2163.085938	-55.520721
2163.330078	-56.007805
2163.574219	-58.966534
2163.818359	-55.954666
2164.062500	-56.168198
2164.306641	-59.018833
2164.550781	-57.745384
2164.794922	-55.988247
2165.039063	-56.031734
2165.283203	-55.827175
2165.527344	-58.445221
2165.771484	-56.739792
2166.015625	-55.207287
2166.259766	-57.068199
2166.503906	-56.791908
2166.748047	-55.673248
2166.992188	-56.298214
2167.236328	-56.362896
2167.480469	-57.542156
2167.724609	-58.660774
2167.968750	-56.832321
2168.212891	-58.686951
2168.457031	-59.610893
2168.701172	-57.841049
2168.945313	-56.535172
2169.189453	-57.244781
2169.433594	-57.756805
2169.677734	-59.675613
2169.921875	-57.015953
2170.166016	-57.297009
2170.410156	-58.307922
2170.654297	-56.463711
2170.898438	-56.407589
2171.142578	-56.940258
2171.386719	-56.550346
2171.630859	-59.239689
2171.875000	-58.531307
2172.119141	-57.602821
2172.363281	-60.674450
2172.607422	-59.098499
2172.851563	-57.578335
2173.095703	-56.946774
2173.339844	-58.275299
2173.583984	-59.972401
2173.828125	-59.113869
2174.072266	-56.407131
2174.316406	-58.193703
2174.560547	-58.154427
2174.804688	-56.579304
2175.048828	-56.358837
2175.292969	-57.499191
2175.537109	-58.740307
2175.781250	-60.145412
2176.025391	-57.654503
2176.269531	-58.582539
2176.513672	-61.747410
2176.757813	-59.352333
2177.001953	-57.218094
2177.246094	-57.387711
2177.490234	-58.911980
2177.734375	-60.191334
2177.978516	-58.600433
2178.222656	-57.556118
2178.466797	-60.633263
2178.710938	-58.500755
2178.955078	-57.849205
2179.199219	-56.756405
2179.443359	-58.949989
2179.687500	-60.132931
2179.931641	-59.807793
2180.175781	-57.468292
2180.419922	-60.214306
2180.664063	-59.536922
2180.908203	-58.327919
2181.152344	-56.523834
2181.396484	-58.631458
2181.640625	-60.561939
2181.884766	-60.196342
2182.128906	-56.488731
2182.373047	-58.140244
2182.617188	-60.103416
2182.861328	-58.541466
2183.105469	-56.080849
2183.349609	-56.475555
2183.593750	-60.267605
2183.837891	-61.466904
2184.082031	-57.354103
2184.326172	-56.957619
2184.570313	-61.097046
2184.814453	-59.279156
2185.058594	-57.188763
2185.302734	-55.637028
2185.546875	-58.756428
2185.791016	-60.285969
2186.035156	-57.968502
2186.279297	-55.503910
2186.523438	-61.116936
2186.767578	-60.548641
2187.011719	-58.356876
2187.255859	-55.283432
2187.500000	-58.509094
2187.744141	-60.868153
2187.988281	-58.899776
2188.232422	-55.751469
2188.476563	-58.405331
2188.720703	-60.365810
2188.964844	-58.127373
2189.208984	-55.989861
2189.453125	-56.655674
2189.697266	-58.560287
2189.941406	-59.406391
2190.185547	-57.008228
2190.429688	-57.634708
2190.673828	-61.390182
2190.917969	-59.276836
2191.162109	-56.232994
2191.406250	-55.888241
2191.650391	-59.559990
2191.894531	-62.353149
2192.138672	-58.566460
2192.382813	-56.914978
2192.626953	-59.494423
2192.871094	-59.104168
2193.115234	-57.136257
2193.359375	-55.652309
2193.603516	-57.209587
2193.847656	-59.098938
2194.091797	-58.979309
2194.335938	-55.672211
2194.580078	-59.464031
2194.824219	-61.134441
2195.068359	-58.760014
2195.312500	-55.672371
2195.556641	-56.510151
2195.800781	-59.610744
2196.044922	-61.127254
2196.289063	-57.926857
2196.533203	-58.553646
2196.777344	-59.617607
2197.021484	-58.309166
2197.265625	-57.574554
2197.509766	-57.640060
2197.753906	-57.949364
2197.998047	-60.329613
2198.242188	-59.124756
2198.486328	-58.490067
2198.730469	-61.296150
2198.974609	-60.521832
2199.218750	-57.757603
2199.462891	-57.428730
2199.707031	-58.770287
2199.951172	-61.555111
2200.195313	-60.676537
2200.439453	-58.828789
2200.683594	-59.818577
2200.927734	-59.324284
2201.171875	-57.659306
2201.416016	-58.200191
2201.660156	-58.052456
2201.904297	-59.150124
2202.148438	-60.506741
2202.392578	-58.005859
2202.636719	-59.442455
2202.880859	-60.823124
2203.125000	-58.934887
2203.369141	-57.459286
2203.613281	-58.061413
2203.857422	-59.843880
2204.101563	-62.307632
2204.345703	-57.957203
2204.589844	-57.524147
2204.833984	-59.947899
2205.078125	-58.290943
2205.322266	-56.715935
2205.566406	-57.191593
2205.810547	-58.131516
2206.054688	-60.104538
2206.298828	-58.379147
2206.542969	-56.412075
2206.787109	-60.070530
2207.031250	-60.394894
2207.275391	-57.700893
2207.519531	-55.623745
2207.763672	-58.298832
2208.007813	-60.121140
2208.251953	-60.115974
2208.496094	-56.233742
2208.740234	-58.334866
2208.984375	-59.372303
2209.228516	-56.533386
2209.472656	-54.964363
2209.716797	-56.332653
2209.960938	-58.993023
2210.205078	-59.466797
2210.449219	-54.573357
2210.693359	-55.375744
2210.937500	-59.808540
2211.181641	-59.203197
2211.425781	-54.724289
2211.669922	-54.312550
2211.914063	-58.946396
2212.158203	-60.830578
2212.402344	-56.031181
2212.646484	-54.401951
2212.890625	-59.196541
2213.134766	-58.293453
2213.378906	-54.719433
2213.623047	-52.844540
2213.867188	-57.381718
2214.111328	-59.829708
2214.355469	-56.392532
2214.599609	-52.031902
2214.843750	-56.499550
2215.087891	-59.721497
2215.332031	-57.911911
2215.576172	-52.906448
2215.820313	-55.734993
2216.064453	-60.694691
2216.308594	-58.950138
2216.552734	-52.821342
2216.796875	-54.686302
2217.041016	-60.416130
2217.285156	-57.227329
2217.529297	-52.423191
2217.773438	-52.804138
2218.017578	-58.843193
2218.261719	-60.090668
2218.505859	-53.567394
2218.750000	-52.541290
2218.994141	-58.983784
2219.238281	-59.813377
2219.482422	-54.299728
2219.726563	-51.843002
2219.970703	-58.000938
2220.214844	-62.044449
2220.458984	-56.189434
2220.703125	-52.169483
2220.947266	-56.721062
2221.191406	-58.852066
2221.435547	-54.838413
2221.679688	-51.042107
2221.923828	-54.783569
2222.167969	-59.944653
2222.412109	-57.251820
2222.656250	-50.722164
2222.900391	-53.651855
2223.144531	-59.395821
2223.388672	-58.493614
2223.632813	-52.068035
2223.876953	-53.482903
2224.121094	-59.758549
2224.365234	-59.727863
2224.609375	-52.819012
2224.853516	-52.807484
2225.097656	-59.704895
2225.341797	-58.570782
2225.585938	-52.869541
2225.830078	-51.559673
2226.074219	-57.527744
2226.318359	-60.491753
2226.562500	-54.848454
2226.806641	-51.880527
2227.050781	-57.707115
2227.294922	-59.140686
2227.539063	-55.541573
2227.783203	-51.696590
2228.027344	-56.228065
2228.271484	-60.575836
2228.515625	-57.965065
2228.759766	-52.957878
2229.003906	-56.263813
2229.248047	-59.600246
2229.492188	-56.092422
2229.736328	-51.631210
2229.980469	-53.711727
2230.224609	-59.512497
2230.468750	-59.567326
2230.712891	-52.399891
2230.957031	-53.363655
2231.201172	-58.984924
2231.445313	-59.205349
2231.689453	-53.754734
2231.933594	-53.404785
2232.177734	-59.227795
2232.421875	-61.847561
2232.666016	-55.340721
2232.910156	-53.297878
2233.154297	-58.778885
2233.398438	-58.548260
2233.642578	-54.606434
2233.886719	-52.434906
2234.130859	-56.878471
2234.375000	-60.386684
2234.619141	-57.405552
2234.863281	-52.886143
2235.107422	-57.202240
2235.351563	-59.675648
2235.595703	-57.787319
2235.839844	-53.627724
2236.083984	-56.473568
2236.328125	-60.586372
2236.572266	-59.889271
2236.816406	-54.451088
2237.060547	-56.063992
2237.304688	-59.925816
2237.548828	-57.260181
2237.792969	-53.570942
2238.037109	-53.994675
2238.281250	-58.973038
2238.525391	-60.207722
2238.769531	-55.356949
2239.013672	-54.613186
2239.257813	-59.255501
2239.501953	-58.426739
2239.746094	-56.513847
2239.990234	-54.651241
2240.234375	-58.998436
2240.478516	-61.431881
2240.722656	-57.666809
2240.966797	-54.748409
2241.210938	-58.719849
2241.455078	-58.384861
2241.699219	-55.437523
2241.943359	-52.940479
2242.187500	-56.229366
2242.431641	-59.243710
2242.675781	-58.201824
2242.919922	-53.896217
2243.164063	-56.250591
2243.408203	-58.952251
2243.652344	-57.989449
2243.896484	-55.412224
2244.140625	-56.211277
2244.384766	-59.883987
2244.628906	-60.457447
2244.873047	-55.318100
2245.117188	-55.644474
2245.361328	-60.154148
2245.605469	-57.738945
2245.849609	-54.611111
2246.093750	-53.824486
2246.337891	-59.354229
2246.582031	-60.784286
2246.826172	-57.135452
2247.070313	-54.852089
2247.314453	-58.972179
2247.558594	-58.985180
2247.802734	-56.918053
2248.046875	-54.197319
2248.291016	-57.445755
2248.535156	-60.529373
2248.779297	-57.483738
2249.023438	-53.988724
2249.267578	-57.855370
2249.511719	-59.700920
2249.755859	-56.484505
2250.000000	-52.815594
2250.244141	-54.872440
2250.488281	-59.397179
2250.732422	-59.696045
2250.976563	-54.750702
2251.220703	-55.605499
2251.464844	-59.346680
2251.708984	-58.274052
2251.953125	-55.199402
2252.197266	-54.571072
2252.441406	-57.830925
2252.685547	-60.478054
2252.929688	-55.351604
2253.173828	-54.007473
2253.417969	-59.597431
2253.662109	-58.047810
2253.906250	-54.914787
2254.150391	-53.223438
2254.394531	-57.241032
2254.638672	-60.153042
2254.882813	-58.475418
2255.126953	-54.140297
2255.371094	-57.654465
2255.615234	-59.290325
2255.859375	-57.634178
2256.103516	-53.921627
2256.347656	-55.577427
2256.591797	-59.022957
2256.835938	-59.703072
2257.080078	-54.426609
2257.324219	-56.420254
2257.568359	-60.414261
2257.812500	-57.776840
2258.056641	-53.621971
2258.300781	-54.298405
2258.544922	-58.688591
2258.789063	-60.422638
2259.033203	-55.331993
2259.277344	-54.515556
2259.521484	-58.270184
2259.765625	-58.970009
2260.009766	-55.811623
2260.253906	-53.700558
2260.498047	-56.480961
2260.742188	-59.254826
2260.986328	-55.991146
2261.230469	-53.377312
2261.474609	-58.085056
2261.718750	-59.389095
2261.962891	-56.037128
2262.207031	-52.895103
2262.451172	-55.669121
2262.695313	-58.710419
2262.939453	-59.376247
2263.183594	-53.773521
2263.427734	-55.764519
2263.671875	-58.788841
2263.916016	-58.047295
2264.160156	-54.048820
2264.404297	-54.607121
2264.648438	-57.416851
2264.892578	-60.405548
2265.136719	-54.598759
2265.380859	-54.927162
2265.625000	-59.837444
2265.869141	-57.449615
2266.113281	-54.032391
2266.357422	-53.348667
2266.601563	-57.426483
2266.845703	-60.541645
2267.089844	-56.478790
2267.333984	-53.796570
2267.578125	-58.042084
2267.822266	-58.495296
2268.066406	-56.336254
2268.310547	-53.431530
2268.554688	-55.729015
2268.798828	-58.805859
2269.042969	-57.302658
2269.287109	-53.806793
2269.531250	-57.082638
2269.775391	-59.872234
2270.019531	-56.955772
2270.263672	-53.202335
2270.507813	-54.834816
2270.751953	-57.855007
2270.996094	-59.565628
2271.240234	-54.264801
2271.484375	-54.829449
2271.728516	-58.812523
2271.972656	-58.103859
2272.216797	-54.854305
2272.460938	-54.309200
2272.705078	-56.624046
2272.949219	-59.734467
2273.193359	-55.314190
2273.437500	-54.614681
2273.681641	-59.301998
2273.925781	-58.204712
2274.169922	-55.819241
2274.414063	-53.670914
2274.658203	-56.205112
2274.902344	-58.714191
2275.146484	-58.376926
2275.390625	-54.417809
2275.634766	-57.610554
2275.878906	-58.334167
2276.123047	-57.221264
2276.367188	-54.478340
2276.611328	-54.829292
2276.855469	-56.410080
2277.099609	-58.127323
2277.343750	-55.158482
2277.587891	-56.930622
2277.832031	-59.974552
2278.076172	-57.216198
2278.320313	-54.658413
2278.564453	-54.936047
2278.808594	-57.250153
2279.052734	-60.423492
2279.296875	-56.243877
2279.541016	-55.443680
2279.785156	-58.963753
2280.029297	-57.495773
2280.273438	-56.546886
2280.517578	-55.852871
2280.761719	-56.425163
2281.005859	-58.895271
2281.250000	-57.722786
2281.494141	-56.429794
2281.738281	-59.276466
2281.982422	-57.237030
2282.226563	-56.069008
2282.470703	-55.923798
2282.714844	-56.772655
2282.958984	-58.075230
2283.203125	-60.245811
2283.447266	-56.909016
2283.691406	-58.712082
2283.935547	-59.751240
2284.179688	-57.577374
2284.423828	-57.710106
2284.667969	-57.406456
2284.912109	-57.356823
2285.156250	-59.878574
2285.400391	-58.811035
2285.644531	-58.861233
2285.888672	-60.374599
2286.132813	-55.787376
2286.376953	-56.522415
2286.621094	-57.506313
2286.865234	-57.496475
2287.109375	-59.520195
2287.353516	-59.275948
2287.597656	-58.542660
2287.841797	-60.719036
2288.085938	-58.176598
2288.330078	-57.625584
2288.574219	-58.775326
2288.818359	-57.622765
2289.062500	-58.954578
2289.306641	-60.201996
2289.550781	-58.847534
2289.794922	-60.788845
2290.039063	-57.803028
2290.283203	-54.896301
2290.527344	-57.731789
2290.771484	-57.673580
2291.015625	-58.104740
2291.259766	-60.301147
2291.503906	-59.041061
2291.748047	-59.177109
2291.992188	-59.954281
2292.236328	-56.860237
2292.480469	-57.788548
2292.724609	-58.278988
2292.968750	-58.104202
2293.212891	-60.618782
2293.457031	-59.282734
2293.701172	-58.532574
2293.945313	-60.783115
2294.189453	-55.537170
2294.433594	-55.550854
2294.677734	-57.823486
2294.921875	-58.493095
2295.166016	-60.185909
2295.410156	-60.326752
2295.654297	-58.464882
2295.898438	-59.655243
2296.142578	-58.552990
2296.386719	-57.443344
2296.630859	-57.921158
2296.875000	-57.923065
2297.119141	-59.759094
2297.363281	-61.080666
2297.607422	-58.088543
2297.851563	-59.293823
2298.095703	-59.474663
2298.339844	-55.264854
2298.583984	-56.616211
2298.828125	-57.712589
2299.072266	-58.777168
2299.316406	-60.709183
2299.560547	-58.455364
2299.804688	-57.889824
2300.048828	-60.557110
2300.292969	-58.636280
2300.537109	-57.638638
2300.781250	-57.395462
2301.025391	-59.109943
2301.269531	-61.865654
2301.513672	-59.329277
2301.757813	-57.368710
2302.001953	-60.247250
2302.246094	-57.756062
2302.490234	-56.375660
2302.734375	-56.555862
2302.978516	-58.570240
2303.222656	-59.977463
2303.466797	-60.199547
2303.710938	-57.392319
2303.955078	-59.705585
2304.199219	-61.168461
2304.443359	-59.131962
2304.687500	-56.984692
2304.931641	-57.786514
2305.175781	-60.405605
2305.419922	-61.005486
2305.664063	-58.228401
2305.908203	-58.114635
2306.152344	-61.042965
2306.396484	-57.336651
2306.640625	-56.574364
2306.884766	-56.649334
2307.128906	-59.687267
2307.373047	-61.429573
2307.617188	-58.440475
2307.861328	-56.418045
2308.105469	-60.443943
2308.349609	-59.708286
2308.593750	-57.873356
2308.837891	-56.386387
2309.082031	-59.053143
2309.326172	-61.822281
2309.570313	-60.546635
2309.814453	-57.118420
2310.058594	-59.398849
2310.302734	-59.466957
2310.546875	-57.625172
2310.791016	-55.935600
2311.035156	-57.903625
2311.279297	-60.634872
2311.523438	-60.929527
2311.767578	-56.787411
2312.011719	-57.923149
2312.255859	-61.150105
2312.500000	-60.181404
2312.744141	-57.170696
2312.988281	-57.149452
2313.232422	-60.324432
2313.476563	-60.867313
2313.720703	-58.396873
2313.964844	-57.449600
2314.208984	-60.413197
2314.453125	-58.681480
2314.697266	-57.241760
2314.941406	-56.406837
2315.185547	-59.825306
2315.429688	-61.393585
2315.673828	-58.513802
2315.917969	-55.090588
2316.162109	-58.621101
2316.406250	-59.552555
2316.650391	-58.525921
2316.894531	-56.664711
2317.138672	-58.231396
2317.382813	-59.932953
2317.626953	-59.995895
2317.871094	-58.009937
2318.115234	-58.848507
2318.359375	-59.706127
2318.603516	-58.549992
2318.847656	-56.419189
2319.091797	-57.376087
2319.335938	-60.247223
2319.580078	-60.089413
2319.824219	-56.170258
2320.068359	-55.957924
2320.312500	-59.390537
2320.556641	-60.905445
2320.800781	-58.523064
2321.044922	-57.645702
2321.289063	-59.147724
2321.533203	-59.650425
2321.777344	-59.590252
2322.021484	-58.551434
2322.265625	-60.887672
2322.509766	-60.951088
2322.753906	-59.015411
2322.998047	-56.276348
2323.242188	-58.862713
2323.486328	-61.761208
2323.730469	-60.645981
2323.974609	-56.369484
2324.218750	-58.739246
2324.462891	-61.321129
2324.707031	-60.400600
2324.951172	-57.782982
2325.195313	-58.261719
2325.439453	-59.662457
2325.683594	-59.818954
2325.927734	-58.619804
2326.171875	-59.266819
2326.416016	-61.211567
2326.660156	-60.437599
2326.904297	-57.351307
2327.148438	-56.966484
2327.392578	-60.199310
2327.636719	-61.069710
2327.880859	-57.588364
